,loc,v(g),ev(g),iv(g),defects
192,17.0,1.0,1.0,1.0,False
193,11.0,2.0,1.0,2.0,False
194,10.0,1.0,1.0,1.0,False
195,15.0,1.0,1.0,1.0,False
196,19.0,3.0,1.0,3.0,False
197,28.0,2.0,1.0,2.0,False
198,4.0,1.0,1.0,1.0,False
199,4.0,1.0,1.0,1.0,False
200,62.0,6.0,1.0,5.0,False
201,3.0,2.0,1.0,2.0,False
202,0.0,1.0,1.0,1.0,False
203,13.0,3.0,1.0,3.0,False
204,16.0,2.0,1.0,2.0,False
205,5.0,1.0,1.0,1.0,False
206,15.0,3.0,1.0,2.0,False
207,91.0,16.0,7.0,10.0,False
208,26.0,5.0,1.0,5.0,False
209,11.0,1.0,1.0,1.0,False
210,16.0,1.0,1.0,1.0,False
211,26.0,5.0,1.0,5.0,False
212,11.0,1.0,1.0,1.0,False
213,17.0,1.0,1.0,1.0,False
214,20.0,9.0,9.0,4.0,False
215,23.0,3.0,3.0,3.0,False
216,30.0,7.0,5.0,5.0,False
217,29.0,6.0,5.0,2.0,False
218,8.0,1.0,1.0,1.0,False
219,8.0,2.0,1.0,1.0,False
220,43.0,13.0,3.0,9.0,False
221,45.0,12.0,1.0,5.0,False
222,21.0,8.0,4.0,2.0,False
223,3.0,1.0,1.0,1.0,False
224,33.0,9.0,1.0,6.0,False
225,46.0,8.0,1.0,5.0,False
226,18.0,6.0,1.0,4.0,False
227,45.0,5.0,1.0,3.0,False
228,19.0,2.0,1.0,1.0,False
229,8.0,1.0,1.0,1.0,False
230,5.0,1.0,1.0,1.0,False
231,11.0,1.0,1.0,1.0,False
232,8.0,1.0,1.0,1.0,False
233,5.0,1.0,1.0,1.0,False
234,16.0,1.0,1.0,1.0,False
235,19.0,3.0,1.0,2.0,False
236,27.0,3.0,1.0,3.0,False
237,10.0,1.0,1.0,1.0,False
238,7.0,2.0,1.0,2.0,False
239,17.0,4.0,1.0,3.0,False
240,8.0,1.0,1.0,1.0,False
241,21.0,8.0,4.0,2.0,False
242,13.0,3.0,3.0,3.0,False
243,27.0,8.0,4.0,6.0,False
244,14.0,1.0,1.0,1.0,False
245,14.0,5.0,1.0,2.0,False
246,28.0,3.0,1.0,2.0,False
247,25.0,6.0,5.0,3.0,False
248,19.0,5.0,1.0,2.0,False
249,7.0,1.0,1.0,1.0,False
250,6.0,1.0,1.0,1.0,False
251,9.0,1.0,1.0,1.0,False
252,7.0,1.0,1.0,1.0,False
253,6.0,1.0,1.0,1.0,False
254,7.0,1.0,1.0,1.0,False
255,32.0,9.0,1.0,7.0,False
256,32.0,7.0,1.0,3.0,False
257,64.0,8.0,4.0,2.0,False
258,7.0,2.0,1.0,2.0,False
259,4.0,2.0,1.0,2.0,False
260,5.0,1.0,1.0,1.0,False
261,10.0,2.0,1.0,2.0,False
262,10.0,4.0,1.0,1.0,False
263,13.0,7.0,4.0,7.0,False
264,8.0,4.0,1.0,4.0,False
265,18.0,5.0,3.0,2.0,False
266,5.0,1.0,1.0,1.0,False
267,5.0,1.0,1.0,1.0,False
268,11.0,1.0,1.0,1.0,False
269,24.0,7.0,4.0,5.0,False
270,12.0,3.0,3.0,1.0,False
271,3.0,1.0,1.0,1.0,False
272,64.0,8.0,4.0,2.0,False
273,12.0,3.0,1.0,2.0,False
274,19.0,9.0,6.0,4.0,False
275,0.0,2.0,1.0,1.0,False
276,46.0,14.0,9.0,4.0,False
277,72.0,21.0,1.0,6.0,False
278,47.0,10.0,9.0,7.0,False
279,72.0,3.0,1.0,1.0,False
280,41.0,8.0,3.0,4.0,False
281,6.0,1.0,1.0,1.0,False
282,6.0,1.0,1.0,1.0,False
283,9.0,1.0,1.0,1.0,False
284,12.0,1.0,1.0,1.0,False
285,123.0,27.0,8.0,27.0,False
286,24.0,4.0,1.0,4.0,False
287,24.0,8.0,3.0,2.0,False
288,19.0,5.0,1.0,5.0,False
289,15.0,2.0,1.0,2.0,False
290,0.0,2.0,1.0,1.0,False
291,0.0,1.0,1.0,1.0,False
292,6.0,4.0,4.0,2.0,False
293,27.0,9.0,9.0,5.0,False
294,17.0,5.0,5.0,3.0,False
295,32.0,3.0,1.0,1.0,False
296,32.0,3.0,1.0,1.0,False
297,63.0,6.0,1.0,4.0,False
298,4.0,1.0,1.0,1.0,False
299,11.0,2.0,1.0,1.0,False
300,7.0,2.0,1.0,2.0,False
301,25.0,6.0,4.0,2.0,False
302,4.0,1.0,1.0,1.0,False
303,21.0,7.0,1.0,6.0,False
304,11.0,2.0,1.0,2.0,False
305,0.0,2.0,1.0,1.0,False
306,66.0,28.0,22.0,17.0,False
307,40.0,9.0,1.0,5.0,False
308,42.0,6.0,1.0,3.0,False
309,16.0,1.0,1.0,1.0,False
310,5.0,2.0,1.0,1.0,False
311,19.0,5.0,5.0,3.0,False
312,28.0,5.0,1.0,5.0,False
313,28.0,5.0,1.0,5.0,False
314,17.0,3.0,1.0,1.0,False
315,9.0,1.0,1.0,1.0,False
316,35.0,7.0,3.0,6.0,False
317,6.0,1.0,1.0,1.0,False
318,11.0,1.0,1.0,1.0,False
319,42.0,7.0,1.0,7.0,False
320,21.0,5.0,3.0,4.0,False
321,21.0,7.0,6.0,3.0,False
322,0.0,2.0,1.0,1.0,False
323,36.0,15.0,1.0,8.0,False
324,37.0,8.0,3.0,7.0,False
325,12.0,4.0,1.0,2.0,False
326,21.0,6.0,4.0,4.0,False
327,10.0,1.0,1.0,1.0,False
328,13.0,1.0,1.0,1.0,False
329,23.0,5.0,1.0,5.0,False
330,77.0,11.0,5.0,3.0,False
331,4.0,1.0,1.0,1.0,False
332,4.0,1.0,1.0,1.0,False
333,9.0,1.0,1.0,1.0,False
334,0.0,2.0,1.0,1.0,False
335,21.0,9.0,4.0,7.0,False
336,41.0,9.0,3.0,8.0,False
337,46.0,9.0,1.0,2.0,False
338,4.0,1.0,1.0,1.0,False
339,3.0,1.0,1.0,1.0,False
340,12.0,2.0,1.0,1.0,False
341,40.0,9.0,1.0,5.0,False
342,9.0,4.0,1.0,4.0,False
343,12.0,2.0,1.0,2.0,False
344,3.0,1.0,1.0,1.0,False
345,103.0,19.0,6.0,7.0,False
346,5.0,2.0,1.0,2.0,False
347,16.0,4.0,3.0,3.0,False
348,0.0,2.0,1.0,1.0,False
349,8.0,3.0,1.0,3.0,False
350,77.0,14.0,6.0,10.0,False
351,8.0,1.0,1.0,1.0,False
352,15.0,3.0,1.0,2.0,False
353,5.0,1.0,1.0,1.0,False
354,12.0,3.0,3.0,1.0,False
355,44.0,11.0,3.0,8.0,False
356,4.0,1.0,1.0,1.0,False
357,15.0,3.0,1.0,3.0,False
358,52.0,4.0,1.0,1.0,False
359,4.0,1.0,1.0,1.0,False
360,12.0,3.0,1.0,3.0,False
361,7.0,3.0,3.0,3.0,False
362,8.0,2.0,1.0,2.0,False
363,28.0,5.0,3.0,4.0,False
364,155.0,26.0,17.0,11.0,False
365,9.0,2.0,1.0,2.0,False
366,3.0,1.0,1.0,1.0,False
367,31.0,3.0,1.0,1.0,False
368,3.0,1.0,1.0,1.0,False
369,49.0,10.0,3.0,10.0,False
370,37.0,6.0,1.0,2.0,False
371,15.0,2.0,1.0,2.0,False
372,18.0,1.0,1.0,1.0,False
373,144.0,36.0,1.0,17.0,False
374,39.0,8.0,1.0,8.0,False
375,19.0,8.0,8.0,8.0,False
376,13.0,2.0,1.0,1.0,False
377,89.0,34.0,17.0,15.0,False
378,70.0,20.0,1.0,19.0,False
379,21.0,3.0,1.0,3.0,False
380,8.0,1.0,1.0,1.0,False
381,40.0,6.0,3.0,6.0,False
382,48.0,3.0,1.0,1.0,False
383,31.0,3.0,1.0,1.0,False
384,78.0,12.0,1.0,10.0,False
385,5.0,1.0,1.0,1.0,False
386,46.0,10.0,3.0,9.0,False
387,5.0,2.0,1.0,2.0,False
388,69.0,13.0,7.0,8.0,False
389,54.0,7.0,1.0,6.0,False
390,54.0,5.0,1.0,1.0,False
391,141.0,36.0,1.0,17.0,False
392,21.0,5.0,5.0,3.0,False
393,13.0,3.0,1.0,3.0,False
394,7.0,3.0,1.0,1.0,False
395,10.0,1.0,1.0,1.0,False
396,41.0,2.0,1.0,2.0,False
397,42.0,6.0,1.0,6.0,False
398,16.0,7.0,7.0,3.0,False
399,28.0,7.0,5.0,7.0,False
400,31.0,3.0,1.0,1.0,False
401,5.0,2.0,1.0,2.0,False
402,8.0,1.0,1.0,1.0,False
403,32.0,4.0,1.0,4.0,False
404,83.0,15.0,5.0,6.0,False
405,4.0,1.0,1.0,1.0,False
406,39.0,8.0,5.0,8.0,False
407,9.0,3.0,1.0,2.0,False
408,5.0,1.0,1.0,1.0,False
409,3.0,3.0,1.0,2.0,False
410,9.0,1.0,1.0,1.0,False
411,31.0,7.0,5.0,4.0,False
412,37.0,14.0,5.0,1.0,False
413,50.0,10.0,5.0,7.0,False
414,13.0,1.0,1.0,1.0,False
415,76.0,8.0,1.0,4.0,False
416,31.0,3.0,1.0,1.0,False
417,79.0,23.0,1.0,22.0,False
418,12.0,2.0,1.0,2.0,False
419,5.0,1.0,1.0,1.0,False
420,44.0,6.0,1.0,3.0,False
421,7.0,2.0,1.0,2.0,False
422,8.0,2.0,1.0,2.0,False
423,14.0,5.0,3.0,3.0,False
424,4.0,3.0,3.0,3.0,False
425,88.0,36.0,15.0,24.0,False
426,31.0,7.0,5.0,4.0,False
427,40.0,7.0,3.0,6.0,False
428,11.0,4.0,1.0,2.0,False
429,21.0,6.0,5.0,6.0,False
430,28.0,7.0,5.0,7.0,False
431,50.0,3.0,1.0,2.0,False
432,9.0,1.0,1.0,1.0,False
433,33.0,6.0,5.0,4.0,False
434,21.0,2.0,1.0,2.0,False
435,106.0,48.0,1.0,2.0,False
436,6.0,2.0,1.0,1.0,False
437,12.0,4.0,1.0,1.0,False
438,6.0,1.0,1.0,1.0,False
439,50.0,20.0,12.0,7.0,False
440,31.0,7.0,5.0,4.0,False
441,49.0,1.0,1.0,1.0,False
442,55.0,15.0,1.0,14.0,False
443,21.0,6.0,5.0,6.0,False
444,76.0,8.0,1.0,4.0,False
445,29.0,1.0,1.0,1.0,False
446,34.0,5.0,1.0,5.0,False
447,16.0,4.0,1.0,3.0,False
448,5.0,2.0,1.0,1.0,False
449,20.0,10.0,1.0,6.0,False
450,9.0,2.0,1.0,2.0,False
451,10.0,4.0,1.0,1.0,False
452,13.0,2.0,1.0,1.0,False
453,40.0,3.0,1.0,2.0,False
454,5.0,1.0,1.0,1.0,False
455,21.0,6.0,5.0,6.0,False
456,9.0,1.0,1.0,1.0,False
457,23.0,1.0,1.0,1.0,False
458,12.0,2.0,1.0,1.0,False
459,36.0,5.0,1.0,5.0,False
460,54.0,11.0,1.0,7.0,False
461,6.0,2.0,1.0,2.0,False
462,152.0,53.0,1.0,43.0,False
463,20.0,7.0,4.0,3.0,False
464,23.0,1.0,1.0,1.0,False
465,49.0,6.0,3.0,4.0,False
466,21.0,6.0,5.0,6.0,False
467,16.0,2.0,1.0,2.0,False
468,22.0,4.0,1.0,4.0,False
469,42.0,5.0,1.0,5.0,False
470,18.0,1.0,1.0,1.0,False
471,16.0,6.0,1.0,1.0,False
472,4.0,2.0,1.0,2.0,False
473,51.0,12.0,10.0,9.0,False
474,60.0,13.0,12.0,2.0,False
475,77.0,12.0,1.0,7.0,False
476,23.0,6.0,1.0,1.0,False
477,18.0,3.0,3.0,2.0,False
478,19.0,5.0,1.0,4.0,False
479,27.0,6.0,1.0,5.0,False
480,12.0,3.0,1.0,3.0,False
481,30.0,6.0,1.0,3.0,False
482,89.0,20.0,12.0,10.0,False
483,10.0,5.0,1.0,2.0,False
484,6.0,1.0,1.0,1.0,False
485,50.0,19.0,11.0,12.0,False
486,11.0,1.0,1.0,1.0,False
487,11.0,2.0,1.0,2.0,False
488,5.0,1.0,1.0,1.0,False
489,122.0,15.0,1.0,2.0,False
490,39.0,6.0,3.0,4.0,False
491,3.0,1.0,1.0,1.0,False
492,27.0,5.0,1.0,3.0,False
493,12.0,3.0,1.0,3.0,False
494,5.0,1.0,1.0,1.0,False
495,130.0,31.0,23.0,13.0,False
496,84.0,14.0,9.0,8.0,False
497,42.0,2.0,1.0,2.0,False
498,24.0,6.0,4.0,4.0,False
499,4.0,1.0,1.0,1.0,False
500,12.0,7.0,1.0,4.0,False
501,17.0,3.0,1.0,3.0,False
502,118.0,21.0,14.0,10.0,False
503,9.0,2.0,1.0,2.0,False
504,39.0,6.0,3.0,4.0,False
505,5.0,1.0,1.0,1.0,False
506,69.0,11.0,1.0,7.0,False
507,67.0,11.0,5.0,4.0,False
508,5.0,1.0,1.0,1.0,False
509,4.0,2.0,1.0,1.0,False
510,28.0,4.0,1.0,2.0,False
511,3.0,1.0,1.0,1.0,False
512,6.0,2.0,1.0,2.0,False
513,34.0,6.0,6.0,6.0,False
514,63.0,20.0,13.0,2.0,False
515,22.0,4.0,1.0,2.0,False
516,11.0,2.0,1.0,1.0,False
517,49.0,6.0,3.0,4.0,False
518,8.0,2.0,1.0,2.0,False
519,13.0,3.0,1.0,1.0,False
520,20.0,2.0,1.0,2.0,False
521,12.0,2.0,1.0,2.0,False
522,4.0,2.0,1.0,2.0,False
523,5.0,2.0,1.0,2.0,False
524,29.0,9.0,9.0,5.0,False
525,76.0,21.0,3.0,2.0,False
526,45.0,11.0,8.0,3.0,False
527,18.0,3.0,3.0,2.0,False
528,12.0,1.0,1.0,1.0,False
529,28.0,7.0,3.0,2.0,False
530,20.0,2.0,1.0,2.0,False
531,22.0,1.0,1.0,1.0,False
532,8.0,2.0,1.0,2.0,False
533,12.0,2.0,1.0,1.0,False
534,4.0,1.0,1.0,1.0,False
535,46.0,14.0,7.0,11.0,False
536,17.0,3.0,1.0,3.0,False
537,76.0,16.0,3.0,4.0,False
538,11.0,5.0,5.0,3.0,False
539,5.0,1.0,1.0,1.0,False
540,22.0,3.0,3.0,2.0,False
541,39.0,6.0,3.0,4.0,False
542,29.0,9.0,9.0,5.0,False
543,14.0,2.0,1.0,1.0,False
544,14.0,3.0,3.0,2.0,False
545,14.0,1.0,1.0,1.0,False
546,20.0,3.0,1.0,2.0,False
547,20.0,3.0,1.0,1.0,False
548,33.0,9.0,4.0,5.0,False
549,20.0,1.0,1.0,1.0,False
550,17.0,3.0,1.0,3.0,False
551,15.0,3.0,1.0,3.0,False
552,15.0,3.0,3.0,1.0,False
553,39.0,6.0,3.0,4.0,False
554,42.0,11.0,1.0,2.0,False
555,11.0,2.0,1.0,2.0,False
556,22.0,3.0,1.0,1.0,False
557,13.0,1.0,1.0,1.0,False
558,7.0,1.0,1.0,1.0,False
559,8.0,3.0,1.0,3.0,False
560,10.0,5.0,5.0,5.0,False
561,0.0,1.0,1.0,1.0,False
562,88.0,34.0,15.0,22.0,False
563,17.0,3.0,1.0,3.0,False
564,10.0,3.0,1.0,3.0,False
565,12.0,3.0,1.0,3.0,False
566,15.0,3.0,3.0,1.0,False
567,11.0,2.0,1.0,1.0,False
568,84.0,14.0,1.0,6.0,False
569,19.0,4.0,1.0,4.0,False
570,20.0,4.0,1.0,4.0,False
571,91.0,15.0,1.0,15.0,False
572,5.0,1.0,1.0,1.0,False
573,10.0,2.0,1.0,1.0,False
574,48.0,5.0,1.0,5.0,False
575,10.0,3.0,1.0,2.0,False
576,42.0,15.0,10.0,8.0,False
577,5.0,1.0,1.0,1.0,False
578,11.0,2.0,1.0,2.0,False
579,10.0,3.0,1.0,1.0,False
580,3.0,1.0,1.0,1.0,False
581,13.0,2.0,1.0,2.0,False
582,83.0,20.0,15.0,7.0,False
583,45.0,11.0,8.0,3.0,False
584,19.0,4.0,1.0,4.0,False
585,7.0,1.0,1.0,1.0,False
586,13.0,2.0,1.0,2.0,False
587,13.0,1.0,1.0,1.0,False
588,0.0,1.0,1.0,1.0,False
589,20.0,5.0,1.0,4.0,False
590,11.0,2.0,1.0,2.0,False
591,7.0,3.0,1.0,1.0,False
592,3.0,1.0,1.0,1.0,False
593,7.0,1.0,1.0,1.0,False
594,83.0,20.0,15.0,7.0,False
595,22.0,3.0,3.0,2.0,False
596,13.0,2.0,1.0,2.0,False
597,7.0,2.0,1.0,1.0,False
598,51.0,8.0,5.0,4.0,False
599,5.0,1.0,1.0,1.0,False
600,18.0,8.0,3.0,5.0,False
601,4.0,1.0,1.0,1.0,False
602,20.0,4.0,1.0,4.0,False
603,15.0,7.0,7.0,1.0,False
604,3.0,1.0,1.0,1.0,False
605,35.0,2.0,1.0,1.0,False
606,3.0,1.0,1.0,1.0,False
607,15.0,3.0,3.0,1.0,False
608,17.0,2.0,1.0,2.0,False
609,18.0,7.0,1.0,3.0,False
610,61.0,10.0,5.0,2.0,False
611,10.0,2.0,1.0,1.0,False
612,13.0,4.0,3.0,2.0,False
613,6.0,1.0,1.0,1.0,False
614,22.0,5.0,5.0,4.0,False
615,6.0,2.0,1.0,1.0,False
616,3.0,1.0,1.0,1.0,False
617,13.0,2.0,1.0,2.0,False
618,3.0,1.0,1.0,1.0,False
619,15.0,3.0,3.0,1.0,False
620,10.0,5.0,5.0,5.0,False
621,10.0,1.0,1.0,1.0,False
622,141.0,57.0,42.0,43.0,False
623,22.0,5.0,5.0,4.0,False
624,3.0,1.0,1.0,1.0,False
625,23.0,7.0,7.0,4.0,False
626,5.0,1.0,1.0,1.0,False
627,83.0,20.0,15.0,7.0,False
628,40.0,7.0,1.0,3.0,False
629,21.0,6.0,6.0,2.0,False
630,45.0,10.0,3.0,8.0,False
631,18.0,6.0,6.0,3.0,False
632,5.0,1.0,1.0,1.0,False
633,20.0,4.0,1.0,4.0,False
634,83.0,20.0,15.0,7.0,False
635,5.0,2.0,1.0,2.0,False
636,8.0,1.0,1.0,1.0,False
637,71.0,23.0,19.0,19.0,False
638,14.0,3.0,1.0,3.0,False
639,5.0,1.0,1.0,1.0,False
640,20.0,3.0,1.0,3.0,False
641,3.0,1.0,1.0,1.0,False
642,8.0,4.0,3.0,1.0,False
643,14.0,2.0,1.0,1.0,False
644,8.0,1.0,1.0,1.0,False
645,3.0,2.0,1.0,2.0,False
646,62.0,18.0,12.0,11.0,False
647,22.0,3.0,1.0,3.0,False
648,5.0,1.0,1.0,1.0,False
649,3.0,1.0,1.0,1.0,False
650,10.0,4.0,3.0,1.0,False
651,13.0,2.0,1.0,1.0,False
652,5.0,1.0,1.0,1.0,False
653,35.0,16.0,11.0,6.0,False
654,12.0,1.0,1.0,1.0,False
655,12.0,2.0,1.0,2.0,False
656,41.0,11.0,1.0,4.0,False
657,14.0,2.0,1.0,2.0,False
658,18.0,1.0,1.0,1.0,False
659,5.0,1.0,1.0,1.0,False
660,26.0,7.0,1.0,3.0,False
661,11.0,1.0,1.0,1.0,False
662,19.0,9.0,9.0,1.0,False
663,6.0,2.0,1.0,2.0,False
664,5.0,1.0,1.0,1.0,False
665,9.0,2.0,1.0,1.0,False
666,8.0,2.0,1.0,1.0,False
667,83.0,13.0,1.0,7.0,False
668,10.0,4.0,1.0,2.0,False
669,140.0,43.0,18.0,27.0,False
670,5.0,1.0,1.0,1.0,False
671,22.0,3.0,1.0,3.0,False
672,21.0,5.0,1.0,1.0,False
673,22.0,2.0,1.0,2.0,False
674,13.0,7.0,6.0,5.0,False
675,4.0,1.0,1.0,1.0,False
676,12.0,3.0,1.0,2.0,False
677,12.0,2.0,1.0,2.0,False
678,18.0,1.0,1.0,1.0,False
679,43.0,13.0,12.0,7.0,False
680,5.0,1.0,1.0,1.0,False
681,3.0,1.0,1.0,1.0,False
682,7.0,2.0,1.0,2.0,False
683,5.0,2.0,1.0,2.0,False
684,13.0,1.0,1.0,1.0,False
685,15.0,3.0,1.0,3.0,False
686,7.0,1.0,1.0,1.0,False
687,36.0,6.0,1.0,6.0,False
688,7.0,2.0,1.0,2.0,False
689,3.0,1.0,1.0,1.0,False
690,11.0,1.0,1.0,1.0,False
691,19.0,6.0,6.0,4.0,False
692,63.0,47.0,5.0,1.0,False
693,8.0,1.0,1.0,1.0,False
694,3.0,1.0,1.0,1.0,False
695,33.0,4.0,1.0,4.0,False
696,10.0,2.0,1.0,1.0,False
